Topic,DateTime,URL,Title,Context,title_rn,rn
Cases,2020-02-26 14:32:16.000000 UTC,http://www.globenewswire.com/news-release/2020/02/26/1991074/0/en/Novavax-Advances-Development-of-Novel-COVID-19-Vaccine.html,Novavax Advances Development of Novel COVID-19 Vaccine,"Novavax has a proven track record of rapid innovative vaccine development against novel emerging viruses, including efforts to develop vaccines against previous coronaviruses, Middle East Respiratory Syndrome (MERS-CoV), and Severe Acute Respiratory Syndrome (SARS). In both cases, Novavax' candidate vaccines demonstrated strong immunogenicity and 100% protection against virus challenge in preclinical testing. Novavax also developed a safe and clinically immogenetic Ebola vaccine candidate that proved effective in primate studies.",1,5
Testing,2020-02-27 06:33:03.000000 UTC,https://www.finanznachrichten.de/nachrichten-2020-02/48956207-codx-on-fire-mnlo-plunges-on-serlopitant-data-vir-enters-covid-19-vaccine-race-020.htm,"CODX On Fire, MNLO Plunges On Serlopitant Data, VIR Enters COVID-19 Vaccine Race","Shares of Co-Diagnostics Inc. (CODX) continued to rally on Wednesday, touching a new 52-week high, following the CE Mark receipt for its Logix Smart Coronavirus COVID-19 Test. The Logix Smart Coronavirus COVID-19 Test is to be sold as an in vitro diagnostic ('IVD') for the diagnosis of SARS-CoV-2 (COVID-19) in markets that accept CE-marking as valid regulatory approval, and is now available for purchase from the Company's Utah-based ISO-13485:2016 certified facility. Dwight Egan, Chief Executive Officer of Co-Diagnostics, remarked, 'We believe Co-Diagnostics is the first U.S. Company to receive a CE-marking for a coronavirus IVD, which is a testament to the quality of our platform'. CODX touched a new 52-week high of $10.89 in intraday trading before closing at $8.90, up 106.26%. Menlo The",1,1
Masks,2020-02-27 08:34:38.000000 UTC,https://www.miragenews.com/hkust-scientists-shed-light-on-covid-19-vaccine-development/,HKUST Scientists Shed Light on COVID-19 Vaccine Development,"A team of scientists at the Hong Kong University of Science and Technology (HKUST) has recently identified a set of potential vaccine targets which could be helpful for the development of a vaccine against the SARS-CoV-2 coronavirus – the cause of a novel pneumonia (COVID-19) outbreak which has spread to over 30 countries to date, infecting over 80,000 people and claimed over 2,600 lives*. As genetic sequences of SARS-CoV-2 are similar to those of SARS-CoV – the virus that caused the SARS (Severe Acute Respiratory Syndrome) outbreak in 2003, scientists have been drawing on previous data and knowledge of the SARS virus in search of a way to crack SARS-CoV-2. Now, a team led by HKUST data scientists Prof. Matthew MCKAY and Dr. Ahmed Abdul QUADEER have identified a set of B cell and T cell ep",1,2
Masks,2020-02-27 14:19:04.000000 UTC,https://www.sciencedaily.com/releases/2020/02/200226091227.htm,COVID-19 vaccine development,"Like SARS-CoV, which caused the SARS (Severe Acute Respiratory Syndrome) outbreak in 2003, SARS-CoV-2 belongs to the same Betacoronavirus genus. By considering the genetic similarity between SARS-CoV-2 and SARS-CoV, the team leveraged experimentally-determined immunological data to identify a set of SARS-CoV- derived B cell and T cell epitopes that exactly match to SARS-CoV-2.",1,3
Testing,2020-02-27 16:31:39.000000 UTC,https://www.tmcnet.com/usubmit/2020/02/27/9106058.htm,Generex Provides Coronavirus Update: Generex Receives Contract from Chinese Partners to Develop a COVID-19 Vaccine Using Ii-Key Peptide Vaccines,"Joe Moscato, President & Chief Executive Officer of Generex has signed the draft contract with deal terms and will be traveling to China next week to sign the final, official contract with its Chinese partners to develop a COVID-19 vaccine using the Ii-Key immune system activation technology. Generex management will be presenting the company's data, demonstrating the technology, and finalizing work plans with those partners to produce an Ii-Key-COVID-19 peptide vaccine that can be tested in human studies within 90 days. Mr. Moscato is expected to sign the official agreements on behalf of Generex at a signing ceremny in China next week, at which time Generex will make further announcements.",1,4
Cases,2020-02-27 21:31:40.000000 UTC,https://www.nbcconnecticut.com/news/local/work-of-protein-sciences-in-meriden-could-lead-to-covid-19-vaccine/2230544/,Protein Sciences in Meriden Working on COVID-19 Vaccine,"The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold. Cases of Coronavirus in the United States There have been 14 cases of this coronavirus -- COVID-19 -- in the United States. Twelve of them were travel-related and two were spread from person to person.",1,5
Covid19,2020-02-28 10:33:30.000000 UTC,https://www.nationthailand.com/news/30383030,Health agencies to jointly develop Covid-19 vaccine,"Several health organisations have signed a memorandum of understanding on the development of a vaccine for the coronavirus (Covid-19) , said Sukhum Kanchanapimai, permanent secretary of Public Health Ministry. The collaboration will receive support from eleven organisations, including Mahidol University, Chulalongkorn University, the National Vaccine Institute, the National Research Council of Thailand, the Department of Disease Control, the Department of Medical Sciences and BioNet-Asia Co Ltd. The development of an effective vaccine requires integrated knowledge and a time span of at least 9-12 months. It would first be tested on animals, but a MoU was a good start, said the director of National Vaccine Institute.",1,1
Cases,2020-02-28 12:48:01.000000 UTC,https://www.tmcnet.com/usubmit/2020/02/28/9106556.htm,Altimmune Completes First Development Milestone Toward a Single-Dose Intranasal COVID-19 Vaccine,"[February 28, 2020] Altimmune Completes First Development Milestone Toward a Single-Dose Intranasal COVID-19 Vaccine GAITHERSBURG, Md., Feb. 28, 2020 (GLOBE NEWSWIRE) -- Altimmune, Inc. (Nasdaq: ALT), a clinical-stage biopharmaceutical company, today announced the advancement of a novel single-dose, intranasal vaccine using Altimmune's proprietary technology to protect against COVID-19, the disease caused by the SARS-CoV-2 virus. Altimmune has completed the design and synthesis of the vaccine and is now advancing it toward animal testing and manufacturing. ""With the spread of COVID-19 outside of China, including the first case of unknown origin in the United States, we have taken action to develop and make our vaccine technology available to help address this crisis,"" said Vipin K. Garg, P",1,2
Cases,2020-02-28 15:02:23.000000 UTC,https://www.theverge.com/2020/2/28/21156385/covid-coronavirus-vaccine-treatment-moderna-remdesivir-research,It's going to take a lot longer to make a COVID-19 vaccine than a treatment,"Experts say that it will be between a year and 18 months, or maybe longer, before they're available to the public. One of the strategies for creating a vaccine involves making copies of one part of the virus (in this case, the bit that the novel coronavirus uses to infiltrate cells). Then, the immune system of the person who receives the vaccine makes antibodies that neutralize that particular bit.",1,3
Testing,2020-02-28 15:46:45.000000 UTC,https://kgmi.com/news/007700-kaiser-permanente-washington-selected-for-clinical-trials-of-covid-19-vaccination/,Kaiser Permanente Washington selected for clinical trials of COVID-19 vaccination,"SEATTLE, Wash. — The National Institutes of Health has selected Kaiser Permanente Washington as the first to begin clinical testing of a vaccine for the coronavirus. A Kaiser spokesperson told KGMI in an email statement that they will recruit 45 healthy people ages 19 to 55 to participate in the trial, which is expected to last 13 months.",1,4
Masks,2020-02-28 17:19:35.000000 UTC,https://www.tert.am/en/news/2020/02/28/koronavirus/3223125,"Moderna Therapeutics, company co-founded by Armenian businessman Nubar Afeyan, ships first batches of its COVID-19 vaccine","Others diagnosed with COVID-19 who have been hospitalized will also be part of the study. Remdesivir showed encouraging results among animals infected with two related coronaviruses, one responsible for severe acute respiratory syndrome (SARS) and another for causing Middle East respiratory syndrome (MERS). Volunteers will be randomly assigned to receive either the drug or a placebo intravenously for 10 days, and they will have blood tests and nose and throat swabs taken every two days to track the amount of virus in their bodies.",1,5
Masks,2020-02-29 00:01:55.000000 UTC,https://www.sfgate.com/science/article/COVID-19-coronavirus-vaccine-Israel-15093659.php,Israel says COVID-19 vaccine is only weeks away,"A man wearing a protective mask waits at the arrival hall in Ben Gurion Airport near Tel Aviv, Israel, Thursday, Feb. 27, 2020. Israel on Wednesday advised its citizens to reconsider all foreign travel amid the global spread of the new coronavirus that was first reported in China.",1,1
Masks,2020-02-29 14:16:47.000000 UTC,https://www.aberdeennews.com/news/opinion/our-voice-without-a-covid--vaccine-knowledge-is-best/article_63d32c28-5a5b-11ea-a530-9fd4e00caeef.html,"Our Voice: Without a COVID-19 vaccine, knowledge is best defense","The plant is busy and hiring. That's because one of the products made there — N95 respirator masks — is in huge demand because of the latest coronavirus, which is called COVID-19. CNBC even had a Friday morning broadcast from the plant. ""Our employees have done an excellent job stepping up to the action.",1,2
Masks,2020-03-01 00:16:44.000000 UTC,https://www.mrt.com/science/article/COVID-19-coronavirus-vaccine-Israel-15093659.php,Israel says COVID-19 vaccine is only weeks away,"A man wearing a protective mask waits at the arrival hall in Ben Gurion Airport near Tel Aviv, Israel, Thursday, Feb. 27, 2020. Israel on Wednesday advised its citizens to reconsider all foreign travel amid the global spread of the new coronavirus that was first reported in China.",1,1
